Date,Open,High,Low,Close,Volume,Adj Close
2016-12-30,766.469971,767.400024,748.280029,749.869995,4125300,749.869995
2016-12-29,772.400024,773.400024,760.849976,765.150024,3153500,765.150024
2016-12-28,776.25,780.00,770.50,772.130005,3279100,772.130005
2016-12-27,763.400024,774.650024,761.200012,771.400024,2627400,771.400024
2016-12-23,764.549988,766.50,757.98999,760.590027,1976900,760.590027
2016-12-22,768.119995,771.210022,763.02002,766.340027,2518300,766.340027
2016-12-21,770.00,771.219971,765.700012,770.599976,2040400,770.599976
2016-12-20,768.650024,774.390015,767.710022,771.219971,2667900,771.219971
2016-12-19,758.890015,770.50,756.159973,766.00,3103200,766.00
2016-12-16,765.00,765.130005,754.00,757.77002,4828700,757.77002
2016-12-15,766.280029,769.099976,760.309998,761.00,3794200,761.00
2016-12-14,778.25,780.859985,762.809998,768.820007,5406500,768.820007
2016-12-13,764.960022,782.460022,762.00,774.340027,5244700,774.340027
2016-12-12,766.400024,766.890015,757.200012,760.119995,2956900,760.119995
2016-12-09,770.00,770.25,765.340027,768.659973,2458800,768.659973
2016-12-08,771.869995,773.789978,765.190002,767.330017,3185700,767.330017
2016-12-07,764.549988,770.419983,755.820007,770.419983,3655300,770.419983
2016-12-06,763.98999,768.23999,757.25,764.719971,3788300,764.719971
2016-12-05,745.00,761.48999,742.00,759.359985,4298200,759.359985
2016-12-02,743.400024,748.48999,736.700012,740.340027,3499200,740.340027
2016-12-01,752.409973,753.369995,738.030029,743.650024,4626500,743.650024
2016-11-30,762.00,768.090027,750.25,750.570007,4580100,750.570007
2016-11-29,768.00,769.890015,761.320007,762.52002,3266500,762.52002
2016-11-28,776.98999,777.00,764.23999,766.77002,4380900,766.77002
2016-11-25,786.50,786.75,777.900024,780.369995,1832300,780.369995
2016-11-23,781.72998,781.75,773.119995,780.119995,3522500,780.119995
2016-11-22,788.169983,792.400024,781.00,785.330017,5304900,785.330017
2016-11-21,766.00,780.349976,765.109985,780.00,4595600,780.00
2016-11-18,761.00,767.73999,757.640015,760.159973,4301300,760.159973
2016-11-17,749.320007,757.50,748.00,756.400024,3651300,756.400024
2016-11-16,739.880005,749.869995,735.609985,746.48999,3601400,746.48999
2016-11-15,730.00,746.780029,725.98999,743.23999,6744600,743.23999
2016-11-14,745.51001,746.00,710.099976,719.070007,7283200,719.070007
2016-11-11,735.72998,743.26001,728.900024,739.01001,6594400,739.01001
2016-11-10,778.809998,778.830017,717.700012,742.380005,12742300,742.380005
2016-11-09,764.00,777.50,760.090027,771.880005,8550400,771.880005
2016-11-08,784.969971,791.73999,779.099976,787.75,3373300,787.75
2016-11-07,771.640015,787.72998,770.940002,784.929993,5984400,784.929993
2016-11-04,762.789978,766.00,753.22998,755.049988,5122100,755.049988
2016-11-03,765.049988,777.00,764.00,767.030029,3872500,767.030029
2016-11-02,783.929993,784.75,763.549988,765.559998,5026500,765.559998
2016-11-01,799.00,800.840027,776.710022,785.409973,5305400,785.409973
2016-10-31,781.030029,793.700012,780.109985,789.820007,5413300,789.820007
2016-10-28,782.00,789.48999,774.609985,776.320007,10841100,776.320007
