Date,Open,High,Low,Close,Volume,Adj Close
2016-12-30,117.440002,118.239998,117.309998,117.699997,5009100,117.699997
2016-12-29,118.010002,118.419998,117.480003,117.82,3171100,117.82
2016-12-28,118.309998,118.860001,117.75,117.910004,4011700,117.910004
2016-12-27,118.50,118.900002,118.110001,118.220001,2983400,118.220001
2016-12-23,118.410004,118.699997,118.050003,118.419998,2682900,118.419998
2016-12-22,117.940002,118.989998,117.769997,118.769997,4971000,118.769997
2016-12-21,118.339996,119.00,117.860001,117.910004,5008500,117.910004
2016-12-20,117.849998,118.629997,117.669998,117.949997,4181400,117.949997
2016-12-19,118.370003,118.449997,117.419998,117.650002,5375700,117.650002
2016-12-16,117.839996,118.580002,117.419998,118.080002,12670700,118.080002
2016-12-15,115.629997,117.389999,115.360001,117.050003,7235500,117.050003
2016-12-14,116.709999,117.879997,115.760002,115.959999,7685600,115.959999
2016-12-13,117.900002,118.309998,116.029999,117.419998,8465600,117.419998
2016-12-12,117.769997,118.989998,116.57,117.150002,9986700,117.150002
2016-12-09,114.989998,115.989998,114.970001,115.809998,5765500,115.809998
2016-12-08,114.730003,115.400002,114.199997,115.169998,5497000,115.169998
2016-12-07,113.040001,114.480003,112.82,114.440002,6257500,114.440002
2016-12-06,112.389999,113.489998,112.209999,112.760002,5889900,112.760002
2016-12-05,113.389999,114.480003,113.029999,113.25,6886200,113.25
2016-12-02,113.199997,113.809998,112.279999,113.00,5974600,113.00
2016-12-01,112.790001,114.910004,112.529999,113.290001,11693800,113.290001
2016-11-30,112.050003,112.980003,111.300003,111.559998,17134500,111.559998
2016-11-29,109.099998,109.720001,108.400002,109.339996,7441400,109.339996
2016-11-28,110.949997,111.57,110.379997,110.50,6373000,110.50
2016-11-25,110.540001,111.220001,110.120003,111.00,3238600,111.00
2016-11-23,110.400002,111.470001,110.040001,111.00,4472700,111.00
2016-11-22,110.790001,111.00,109.309998,110.620003,6440500,110.620003
2016-11-21,110.360001,111.00,110.07,110.18,8476800,110.18
2016-11-18,108.57,109.669998,108.150002,109.199997,6815500,109.199997
2016-11-17,109.00,110.099998,107.589996,108.120003,6638100,108.120003
2016-11-16,108.199997,109.00,107.739998,108.349998,7723700,108.349998
2016-11-15,107.489998,109.059998,107.400002,108.959999,12156500,107.879999
2016-11-14,106.150002,106.730003,105.589996,106.589996,7656000,105.533488
2016-11-11,107.480003,107.650002,105.940002,106.639999,7939500,105.582995
2016-11-10,107.540001,108.50,107.239998,107.790001,8739500,106.721598
2016-11-09,106.040001,108.260002,105.690002,107.639999,9161800,106.573083
2016-11-08,106.57,108.190002,106.419998,107.290001,8050000,106.226554
2016-11-07,106.00,106.980003,105.779999,106.849998,7333800,105.790913
2016-11-04,105.25,105.489998,104.379997,104.779999,7085400,103.74143
2016-11-03,105.529999,106.190002,104.949997,105.389999,5703200,104.345385
2016-11-02,105.650002,106.050003,104.25,105.389999,8405200,104.345385
2016-11-01,105.510002,106.739998,105.449997,106.480003,12755600,105.424585
2016-10-31,103.82,105.459999,103.779999,104.75,12340800,103.711729
2016-10-28,101.120003,105.029999,100.949997,103.82,17435400,102.790947
2016-10-27,101.510002,101.980003,99.919998,99.919998,9897800,98.929602
2016-10-26,100.32,101.529999,99.870003,101.190002,6353700,100.187018
2016-10-25,100.75,101.669998,100.519997,100.769997,4730700,99.771175
2016-10-24,101.559998,101.580002,100.059998,100.660004,6077300,99.662272
2016-10-21,101.059998,101.559998,100.629997,101.300003,5622400,100.295928
2016-10-20,101.639999,102.220001,100.690002,101.870003,4820900,100.860278
2016-10-19,102.470001,103.699997,102.239998,102.269997,5905700,101.256307
2016-10-18,101.989998,102.25,101.120003,101.790001,4720900,100.781069
2016-10-17,100.940002,101.489998,100.620003,101.360001,4540800,100.355331
2016-10-14,101.480003,101.959999,100.610001,101.080002,5114700,100.078107
2016-10-13,101.489998,101.720001,99.610001,100.790001,7883000,99.790981
2016-10-12,102.739998,102.830002,101.599998,102.150002,4935100,101.137501
2016-10-11,103.779999,104.099998,102.68,103.040001,5337300,102.018679
2016-10-10,103.209999,104.419998,103.209999,103.980003,5982700,102.949365
2016-10-07,102.50,103.470001,102.190002,102.269997,5844500,101.256307
2016-10-06,102.32,102.699997,101.339996,102.18,4362900,101.167203
2016-10-05,101.989998,102.870003,101.75,102.230003,5912800,101.21671
2016-10-04,102.709999,102.919998,100.760002,101.269997,6505400,100.266219
2016-10-03,102.550003,102.830002,101.910004,102.449997,4334700,101.434523
2016-09-30,101.830002,103.599998,101.230003,102.919998,9431500,101.899866
2016-09-29,102.00,102.269997,100.480003,101.269997,8148400,100.266219
2016-09-28,99.519997,102.279999,98.75,102.150002,10190900,101.137501
2016-09-27,98.239998,99.660004,97.790001,98.980003,6476100,97.998924
2016-09-26,99.489998,100.279999,98.660004,98.779999,5781800,97.800902
2016-09-23,99.339996,100.550003,98.870003,99.220001,7396800,98.236543
2016-09-22,100.519997,100.75,99.839996,99.980003,5416700,98.989012
2016-09-21,98.349998,99.690002,98.25,99.629997,6361600,98.642475
2016-09-20,98.169998,98.480003,97.68,97.699997,5771900,96.731605
2016-09-19,98.330002,98.849998,97.989998,98.040001,6182000,97.068239
2016-09-16,98.330002,98.809998,97.529999,97.839996,12725600,96.870217
