Date,Open,High,Low,Close,Volume,Adj Close
2016-12-30,179.00,179.479996,178.289993,178.570007,1592500,178.570007
2016-12-29,178.289993,179.139999,178.029999,178.410004,1102000,178.410004
2016-12-28,178.880005,179.449997,178.020004,178.080002,1258400,178.080002
2016-12-27,178.660004,179.199997,178.570007,178.919998,651000,178.919998
2016-12-23,179.089996,179.289993,178.529999,178.75,731100,178.75
2016-12-22,178.889999,179.460007,177.979996,179.199997,1225600,179.199997
2016-12-21,178.600006,179.529999,178.419998,178.429993,1555900,178.429993
2016-12-20,178.339996,179.330002,178.059998,178.649994,1376100,178.649994
2016-12-19,177.610001,178.669998,177.320007,178.160004,1369700,178.160004
2016-12-16,176.559998,178.50,176.550003,177.449997,3749600,177.449997
2016-12-15,177.259995,177.580002,175.050003,176.020004,2048800,176.020004
2016-12-14,179.160004,179.389999,176.410004,176.600006,2175600,176.600006
2016-12-13,179.570007,180.059998,176.770004,178.830002,2635500,178.830002
2016-12-12,178.25,179.809998,177.570007,179.639999,2287800,179.639999
2016-12-09,175.360001,178.869995,175.300003,178.490005,2650400,178.490005
2016-12-08,176.080002,176.350006,174.770004,175.880005,1783500,175.880005
2016-12-07,172.380005,176.059998,171.970001,176.050003,3138500,176.050003
2016-12-06,171.820007,172.029999,171.229996,171.800003,1439200,171.800003
2016-12-05,172.630005,172.949997,171.089996,171.619995,2176800,171.619995
2016-12-02,172.529999,173.690002,172.240005,172.429993,1869300,172.429993
2016-12-01,171.639999,172.740005,171.449997,172.630005,1755800,172.630005
2016-11-30,172.199997,173.190002,171.589996,171.740005,2527700,171.740005
2016-11-29,172.539993,173.289993,172.149994,172.770004,1473200,172.770004
2016-11-28,173.559998,173.770004,172.279999,172.50,1672500,172.50
2016-11-25,172.210007,173.990005,172.210007,173.490005,945800,173.490005
2016-11-23,172.080002,172.75,171.759995,172.25,1477900,172.25
2016-11-22,171.669998,172.080002,171.279999,171.910004,1553300,171.910004
2016-11-21,171.419998,171.979996,170.720001,171.520004,1993900,171.520004
2016-11-18,172.509995,173.279999,172.289993,172.960007,1711100,172.960007
2016-11-17,172.009995,173.25,172.009995,172.770004,1783700,172.770004
2016-11-16,173.130005,173.229996,171.570007,172.009995,2022600,172.009995
2016-11-15,173.160004,174.25,171.910004,174.240005,2177100,173.130002
2016-11-14,175.229996,175.509995,171.899994,172.910004,2607000,171.808473
2016-11-11,174.050003,175.130005,173.729996,175.080002,1868200,173.964647
2016-11-10,170.160004,174.669998,169.789993,174.279999,3280000,173.16974
2016-11-09,165.839996,171.00,165.839996,170.389999,3659300,169.304522
2016-11-08,169.899994,172.050003,169.779999,171.029999,1955700,169.940445
2016-11-07,168.149994,169.889999,167.979996,169.740005,1930900,168.658669
2016-11-04,167.210007,167.850006,166.419998,166.479996,1927500,165.419428
2016-11-03,166.139999,167.639999,165.259995,166.830002,2505000,165.767204
2016-11-02,164.699997,166.369995,163.910004,165.729996,2233400,164.674205
2016-11-01,165.399994,165.809998,163.850006,164.25,2455600,163.203638
2016-10-31,166.460007,166.539993,165.179993,165.300003,2289100,164.246952
2016-10-28,166.550003,167.179993,165.139999,165.770004,1934300,164.713959
2016-10-27,166.869995,166.949997,165.279999,165.759995,1486400,164.704013
2016-10-26,165.690002,167.789993,165.410004,166.509995,2174900,165.449235
2016-10-25,169.470001,169.889999,165.110001,166.229996,3826200,165.17102
2016-10-24,172.649994,173.440002,170.899994,171.270004,2668500,170.178921
2016-10-21,168.110001,169.559998,167.720001,169.50,2013200,168.420193
2016-10-20,169.570007,170.339996,168.990005,169.860001,1210500,168.7779
2016-10-19,170.800003,170.940002,169.660004,169.910004,1164200,168.827584
2016-10-18,171.679993,171.910004,169.839996,169.949997,1185600,168.867323
2016-10-17,170.539993,171.089996,169.940002,170.210007,1229200,169.125676
2016-10-14,170.990005,171.389999,170.300003,170.330002,1512400,169.244907
2016-10-13,168.869995,170.309998,168.460007,170.020004,1919700,168.936884
2016-10-12,169.600006,170.179993,168.889999,169.720001,1554100,168.638792
2016-10-11,170.240005,170.470001,168.690002,169.679993,1998700,168.599039
2016-10-10,171.839996,172.75,170.940002,171.139999,1936600,170.049744
2016-10-07,171.899994,171.940002,170.039993,171.330002,2249100,170.238536
2016-10-06,171.929993,172.320007,170.600006,171.639999,2273400,170.546559
2016-10-05,171.660004,172.559998,171.339996,172.389999,2305500,171.291781
2016-10-04,174.589996,174.970001,171.199997,171.679993,3166900,170.586298
2016-10-03,175.330002,175.949997,174.399994,175.039993,1785600,173.924893
2016-09-30,176.580002,177.149994,176.089996,176.229996,2419400,175.107315
2016-09-29,177.479996,177.630005,174.869995,175.369995,1853600,174.252793
2016-09-28,176.779999,177.979996,176.690002,177.589996,1694000,176.458651
2016-09-27,175.610001,177.029999,175.580002,176.300003,2433600,175.176876
2016-09-26,176.850006,176.910004,175.800003,175.949997,1821000,174.8291
2016-09-23,179.399994,179.699997,177.190002,177.389999,1911000,176.259929
2016-09-22,179.830002,181.660004,179.649994,179.850006,1849000,178.704264
2016-09-21,177.880005,179.800003,177.50,179.589996,1760000,178.44591
2016-09-20,177.710007,178.50,177.330002,177.600006,1598600,176.468597
2016-09-19,176.050003,177.949997,176.050003,176.720001,1754900,175.594199
2016-09-16,175.880005,175.949997,174.389999,175.059998,3358800,173.94477
2016-09-15,175.529999,177.00,175.360001,176.589996,1663800,175.465022
2016-09-14,175.960007,177.350006,175.199997,175.619995,1864800,174.5012
2016-09-13,176.830002,177.600006,175.949997,176.070007,1864600,174.948346
2016-09-12,175.00,178.399994,174.690002,178.100006,1913300,176.965412
2016-09-09,178.889999,179.00,175.639999,175.639999,2083300,174.521077
2016-09-08,179.190002,180.210007,178.940002,180.100006,1424000,178.952671
2016-09-07,180.039993,180.539993,179.539993,179.75,1133200,178.604895
2016-09-06,180.559998,181.279999,179.880005,180.460007,1328100,179.310378
2016-09-02,180.529999,181.490005,180.089996,180.809998,1319000,179.658139
2016-09-01,179.309998,180.169998,178.800003,179.979996,1095300,178.833425
2016-08-31,179.490005,179.770004,178.580002,179.240005,1636000,178.098149
2016-08-30,180.720001,181.020004,179.589996,180.149994,1039800,179.00234
2016-08-29,179.860001,180.699997,179.279999,180.50,1051800,179.350117
2016-08-26,180.190002,181.25,178.919998,179.410004,1324700,178.267064
2016-08-25,179.089996,180.320007,179.050003,179.580002,840300,178.435979
2016-08-24,179.410004,179.960007,179.009995,179.410004,1137100,178.267064
2016-08-23,179.610001,180.539993,179.279999,179.770004,1195800,178.624771
2016-08-22,179.179993,179.589996,178.369995,179.070007,1336400,177.929234
2016-08-19,178.660004,179.779999,178.080002,179.610001,1305300,178.465787
2016-08-18,179.699997,179.699997,178.580002,179.179993,1087900,178.038519
2016-08-17,178.669998,180.089996,178.320007,179.869995,1358500,178.724125
2016-08-16,180.119995,180.330002,179.210007,179.25,1363600,177.005157
2016-08-15,181.00,181.389999,180.460007,180.559998,1268200,178.298749
2016-08-12,181.470001,181.470001,179.899994,180.270004,1232900,178.012387
2016-08-11,179.080002,181.100006,178.880005,181.00,2043400,178.733241
2016-08-10,178.119995,178.850006,177.850006,178.820007,1226300,176.580549
2016-08-09,178.369995,178.899994,177.940002,178.389999,1098900,176.155927
2016-08-08,178.899994,179.020004,178.270004,178.580002,1327700,176.343549
2016-08-05,178.25,179.009995,177.369995,178.570007,1799500,176.33368
2016-08-04,178.960007,179.419998,177.639999,177.809998,1071800,175.583188
2016-08-03,178.720001,179.130005,177.970001,178.380005,1419300,176.146057
2016-08-02,178.580002,178.619995,177.240005,178.360001,2115100,176.126303
2016-08-01,177.080002,178.539993,177.080002,178.289993,1598400,176.057173
2016-07-29,178.110001,178.820007,177.619995,178.360001,1621900,176.126303
2016-07-28,177.649994,178.369995,177.029999,177.979996,1799500,175.751058
2016-07-27,177.410004,178.940002,177.410004,178.270004,2359700,176.037434
2016-07-26,177.169998,178.990005,176.139999,177.660004,3421600,175.435073
2016-07-25,180.199997,180.419998,178.919998,179.630005,1937000,177.380403
2016-07-22,180.419998,180.529999,179.360001,180.440002,1205600,178.180256
2016-07-21,181.289993,181.559998,179.699997,180.259995,1870800,178.002503
2016-07-20,181.729996,182.270004,181.320007,181.419998,1413300,179.147979
2016-07-19,181.110001,181.649994,180.289993,181.240005,1051300,178.970241
2016-07-18,181.440002,181.699997,180.75,181.110001,1224400,178.841864
2016-07-15,181.50,181.839996,180.559998,181.399994,2475200,179.128225
2016-07-14,180.149994,181.320007,179.880005,180.899994,1904300,178.634487
2016-07-13,179.220001,179.669998,178.690002,179.210007,1491500,176.965664
2016-07-12,178.75,179.630005,178.029999,179.160004,1912900,176.916288
2016-07-11,177.410004,178.470001,177.190002,178.009995,1659500,175.780681
2016-07-08,175.869995,177.789993,175.820007,177.119995,2726600,174.901827
2016-07-07,175.089996,175.639999,174.130005,174.869995,1842300,172.680005
2016-07-06,175.199997,175.470001,174.059998,175.160004,2383300,172.966382
2016-07-05,174.860001,175.779999,173.509995,175.630005,2353600,173.430497
2016-07-01,175.139999,176.080002,174.910004,175.539993,1930900,173.341613
2016-06-30,172.059998,175.139999,172.059998,175.119995,2449400,172.926874
2016-06-29,171.020004,171.850006,170.360001,171.520004,1894100,169.371968
2016-06-28,168.139999,169.669998,167.960007,169.589996,2237300,167.466131
2016-06-27,167.779999,167.830002,165.160004,167.190002,2544100,165.096193
2016-06-24,168.869995,171.539993,168.399994,169.119995,4567500,167.002015
2016-06-23,172.710007,174.149994,172.460007,174.110001,2021600,171.929528
2016-06-22,171.830002,172.600006,170.990005,171.229996,1369600,169.085591
2016-06-21,171.179993,171.970001,171.059998,171.369995,1889100,169.223838
2016-06-20,170.899994,172.800003,170.529999,171.229996,2162800,169.085591
2016-06-17,169.990005,170.00,168.419998,168.940002,3448000,166.824277
2016-06-16,167.350006,170.389999,166.619995,169.929993,2632100,167.801869
2016-06-15,167.949997,168.860001,167.470001,167.800003,1694200,165.698554
2016-06-14,167.289993,167.809998,166.600006,167.610001,2021400,165.510931
2016-06-13,168.449997,168.639999,167.110001,167.130005,2129900,165.036947
2016-06-10,169.270004,169.300003,167.880005,168.559998,2123400,166.449031
2016-06-09,170.50,171.470001,169.399994,170.130005,2208800,167.999376
2016-06-08,170.949997,171.929993,170.649994,171.419998,1684900,169.273214
2016-06-07,170.25,171.490005,170.220001,170.910004,1723100,168.769607
2016-06-06,168.850006,170.589996,168.589996,170.080002,1510700,167.95
2016-06-03,168.050003,168.660004,167.509995,168.380005,1424400,166.271293
2016-06-02,168.710007,168.710007,167.270004,168.039993,1980500,165.935539
2016-06-01,167.779999,168.929993,167.089996,168.690002,1228200,166.577408
2016-05-31,169.320007,169.75,167.660004,168.320007,2169600,166.212046
2016-05-27,168.910004,169.029999,168.279999,168.889999,1097600,166.7749
2016-05-26,170.009995,170.770004,168.529999,168.910004,1563900,166.794654
2016-05-25,169.00,170.360001,168.75,169.990005,1860000,167.86113
2016-05-24,167.160004,168.789993,166.699997,168.630005,1627400,166.518162
2016-05-23,165.279999,166.559998,164.520004,166.110001,1653500,164.029717
2016-05-20,165.25,166.470001,164.929993,165.009995,1746500,162.943487
2016-05-19,165.369995,166.059998,163.169998,165.110001,1657300,163.04224
2016-05-18,166.50,167.929993,165.759995,166.820007,1624400,164.730832
2016-05-17,169.570007,169.940002,167.089996,167.809998,2126000,164.612327
2016-05-16,168.50,169.899994,168.429993,169.550003,1826200,166.319176
2016-05-13,170.050003,170.380005,167.820007,168.320007,1875900,165.112618
2016-05-12,169.860001,170.630005,168.759995,170.149994,1741900,166.907734
2016-05-11,170.199997,171.270004,169.570007,169.770004,1786400,166.534985
2016-05-10,169.229996,170.389999,169.00,170.259995,1732600,167.015638
2016-05-09,168.589996,169.050003,167.690002,168.520004,1301300,165.308804
2016-05-06,167.839996,169.050003,167.00,168.889999,1628300,165.671749
2016-05-05,167.460007,168.330002,167.190002,167.770004,1680200,164.573095
2016-05-04,166.369995,167.699997,166.289993,167.160004,2118100,163.974718
2016-05-03,167.389999,168.070007,166.660004,167.970001,1916300,164.769281
2016-05-02,167.300003,168.50,166.940002,168.339996,1700300,165.132226
2016-04-29,166.979996,167.779999,166.50,167.380005,1961200,164.190528
2016-04-28,166.850006,168.770004,166.199997,167.00,1654700,163.817764
2016-04-27,166.990005,168.380005,166.100006,167.759995,2227700,164.563276
2016-04-26,167.50,167.789993,164.970001,166.179993,3192100,163.013382
2016-04-25,168.00,168.509995,166.639999,168.380005,2378300,165.171472
2016-04-22,169.089996,169.759995,167.850006,168.660004,1802300,165.446136
2016-04-21,168.970001,169.699997,168.410004,168.660004,1635000,165.446136
2016-04-20,170.139999,170.449997,168.619995,168.940002,1439700,165.720799
2016-04-19,169.919998,170.770004,169.070007,169.649994,1849100,166.417261
2016-04-18,168.470001,169.869995,168.389999,169.550003,1146600,166.319176
2016-04-15,168.320007,169.00,168.199997,168.779999,1417000,165.563844
2016-04-14,169.00,169.00,167.880005,168.160004,1213400,164.955663
2016-04-13,168.470001,168.899994,167.710007,168.589996,1545900,165.377462
2016-04-12,167.009995,168.399994,166.929993,168.029999,1636500,164.828136
2016-04-11,167.119995,167.960007,166.570007,166.589996,1521100,163.415573
2016-04-08,167.710007,167.990005,166.100006,166.630005,1729300,163.454819
2016-04-07,165.880005,167.229996,165.25,167.160004,2728300,163.974718
2016-04-06,165.339996,167.080002,164.839996,166.809998,2092200,163.631382
2016-04-05,165.179993,166.550003,164.649994,165.809998,1617400,162.650437
2016-04-04,167.110001,167.490005,165.919998,166.399994,2022800,163.229191
2016-04-01,165.630005,167.740005,164.789993,167.529999,2011600,164.337663
2016-03-31,166.75,167.50,166.50,166.630005,1777200,163.454819
2016-03-30,165.369995,167.220001,165.160004,166.75,2195300,163.572528
2016-03-29,164.929993,164.990005,163.119995,164.389999,2525000,161.257497
2016-03-28,164.929993,166.649994,164.580002,166.279999,2336700,163.111482
2016-03-24,163.679993,164.539993,163.050003,164.460007,1868800,161.326171
2016-03-23,164.600006,164.990005,163.460007,164.270004,2305000,161.139789
2016-03-22,164.50,165.50,164.389999,164.910004,2146300,161.767593
2016-03-21,165.050003,165.309998,164.410004,164.839996,2095100,161.69892
2016-03-18,164.149994,165.330002,163.899994,165.330002,5853000,162.179588
2016-03-17,163.160004,164.360001,162.839996,163.75,2790000,160.629693
2016-03-16,161.960007,163.300003,161.520004,162.889999,1927700,159.78608
2016-03-15,160.160004,162.50,159.350006,162.410004,1827900,159.315231
2016-03-14,161.610001,162.770004,161.00,161.809998,1747300,158.726658
2016-03-11,161.139999,162.050003,160.649994,161.880005,1697200,158.795332
2016-03-10,160.770004,160.800003,158.279999,159.889999,1875700,156.843246
2016-03-09,160.50,160.779999,159.520004,160.089996,1883000,157.039432
2016-03-08,159.399994,160.610001,159.350006,160.199997,2020100,157.147337
2016-03-07,159.979996,160.570007,158.169998,160.570007,2012800,157.510297
2016-03-04,159.460007,160.289993,158.919998,160.070007,1766300,157.019824
2016-03-03,159.410004,159.690002,158.509995,159.380005,1926000,156.34297
2016-03-02,158.880005,159.880005,158.539993,159.410004,1807200,156.372397
2016-03-01,158.75,159.699997,157.610001,159.589996,2204100,156.54896
2016-02-29,158.009995,159.119995,156.820007,156.869995,1993200,153.880789
2016-02-26,159.149994,159.50,158.080002,158.270004,1843700,155.254121
2016-02-25,157.539993,159.00,157.009995,158.990005,1718100,155.960402
2016-02-24,154.839996,157.619995,153.639999,157.220001,1937800,154.224126
2016-02-23,157.630005,157.690002,155.169998,156.169998,1922800,153.194131
2016-02-22,156.449997,158.479996,156.449997,157.699997,2207600,154.694975
2016-02-19,157.00,157.089996,155.869995,156.449997,2121300,153.468794
2016-02-18,156.350006,156.970001,155.970001,156.779999,2010200,153.792508
2016-02-17,156.00,157.130005,155.600006,156.619995,2156100,153.635553
2016-02-16,155.00,155.899994,154.259995,155.529999,2140600,152.566327
